date,AAPL,ADMP,ADMS,ADNT,AFSI,ARRY,BANC,BANF,BDSI,BREW,CAAS,CABO,CACC,CACI,CAKE,CCOI,CRESY,DFIN,DFRG,DGLD,DXB,DWTR,EBAY,EXLS,EPZM,FLOW,FLWS,GTN,GWB,HIBB,HASI,ISTR,IVAC,KRNT,LOCO,NTRI,OEC,PEE,PSCI,QQQ,RE,SAVR,TNC,TNP,VIAV,VTRB,VTEN,ZBIQ,ZFGN,ZUMZ
2017/3/3,139.7799988,3.579999924,17.77000046,67.87000275,23.03000069,11.76000023,20.29999924,47.34999847,2.029999971,14.80000019,4.670000076,620.2399902,203.3899994,125.3499985,61.13000107,40.34999847,18.84000015,21.14999962,16.89999962,52.02999878,24.82999992,25.15999985,33.74000168,46.20999908,15,34.22000122,9.850000381,14.44999981,44.72000122,30.14999962,19.81999969,20.45000076,10.5,15.69999981,12.19999981,48.95000076,21.29999924,34.52000046,56.40000153,131.0200043,235.6199951,43.65999985,70.94999695,4.670000076,9.890000343,24.98999977,3.599999905,31,4.090000153,20.75
2017/3/6,139.3399963,3.75,17.46999931,67.79000092,22.35000038,11.68000031,19.95000076,46.875,2.049999952,14.30000019,4.630000114,627.9899902,199.8000031,123.6500015,61.83000183,39.90000153,18.87999916,20.87999916,16.75,53.13999939,24.86000061,25.05999947,33.63999939,45.63999939,14.94999981,33.58000183,9.75,14.89999962,44.86999893,29.29999924,19.93000031,19.79999924,11,15.55000019,12.14999962,48.95000076,20.45000076,34.34999847,55.93000031,130.7299957,232.6600037,43.61000061,71.59999847,4.539999962,9.949999809,24.90999985,3.599999905,31.89999962,3.920000076,21.14999962
2017/3/7,139.5200043,4,16.96999931,68.30999756,22.12999916,11.63000011,20.45000076,46.75,2.049999952,14.25,4.570000172,632.1599731,197.6900024,123.0500031,61.61000061,39.45000076,18.85000038,20.54999924,16.60000038,54.52000046,24.82999992,24.81999969,33.47000122,45.75,15.19999981,33.15000153,9.699999809,14.89999962,45.13999939,27.5,19.34000015,19.85000038,10.89999962,15.14999962,12.05000019,48.95000076,20.75,33.99000168,55.58000183,130.5099945,231.4299927,43.31000137,71.15000153,4.440000057,9.850000381,24.79000092,3.5,33.38000107,3.819999933,20.79999924
2017/3/8,139,4.300000191,16.84000015,68.95999908,21.82999992,11.61999989,20.35000038,45.90000153,2.049999952,13.75,4.53000021,634.3200073,196.1499939,122.5999985,61.84000015,38.90000153,19.39999962,19.78000069,16.85000038,55.5,24.78000069,24.54000092,33.31999969,45.77000046,15.10000038,32.43000031,9.699999809,14.69999981,45.08000183,28.20000076,19,21.45000076,10.94999981,14.69999981,11.80000019,48.40000153,20.54999924,33.90999985,55.20000076,130.7400055,233.0500031,42.81999969,69.94999695,4.400000095,9.729999542,24.25,3.599999905,32.40000153,3.809999943,21.25
2017/3/9,138.6799927,4.449999809,17.14999962,69.51000214,21.45000076,11.42000008,20.70000076,45.82500076,2,13.44999981,4.550000191,632.2800293,196.3600006,122.4000015,61.93000031,39.54999924,18.97999954,20.34000015,17.04999924,56.41999817,24.79000092,24.45000076,33.18000031,45.52999878,15.19999981,31.18000031,9.649999619,14.44999981,44.65000153,27.43000031,18.70000076,21.25,10.5,14.69999981,11.35000038,48,20.75,34.04999924,54.61999893,130.8399963,232.7400055,42.61000061,69.69999695,4.389999866,9.720000267,24.29000092,3.5,32.22000122,3.950000048,21
2017/3/10,139.1399994,4.349999905,17.10000038,70.09999847,21.44000053,10.98999977,20.89999962,46.42499924,2,13.55000019,4.550000191,638.3200073,197.4700012,122.3000031,61.93999863,40.15000153,19.14999962,20.14999962,17.14999962,56.09000015,24.79999924,24.43300056,33.13000107,45.58000183,16.70000076,31.97999954,9.649999619,14.10000038,44.20000076,29.75,18.45999908,21.75,10.5,14.80000019,11.05000019,48.95000076,20.85000038,34.11000061,55.15000153,131.3899994,234.9900055,42.49000168,70.15000153,4.460000038,9.680000305,24.20000076,3.700000048,31.54000092,4.449999809,18.39999962
2017/3/13,139.1999969,4.599999905,17.45999908,72.38999939,21.61000061,11.43999958,20.64999962,46.34999847,2,13.85000038,4.96999979,635.4500122,197.6100006,123.8499985,61.86999893,40.65000153,19.04999924,19.86000061,17.54999924,56.11000061,24.85000038,24.62999916,32.81000137,45.43999863,16.64999962,32.95000076,9.649999619,14.35000038,44.29000092,29,18.72999954,21.39999962,11.14999962,15.25,10.85000038,48.84999847,21.25,34.11000061,55.43000031,131.6100006,235,42.38999939,70.05000305,4.400000095,9.649999619,24.26000023,3.599999905,31.47999954,4.340000153,17.70000076
2017/3/14,138.9900055,4.449999809,17.25,74.16000366,21.72999954,11,20.64999962,46.07500076,2.079999924,13.94999981,5.099999905,635.460022,198.2700043,123.6999969,61.45999908,40.65000153,18.86000061,19.89999962,17.29999924,56.88000107,24.89999962,24.43000031,32.86000061,45.15999985,16.39999962,32.08000183,9.399999619,14.19999981,44.33000183,29.75,18.42000008,21.54999924,11.39999962,15.14999962,10.89999962,48.79999924,21.54999924,34.22000122,55.04999924,131.2899933,234.7100067,42.47999954,69.84999847,4.400000095,9.640000343,24.46999931,3.599999905,32.34000015,4.349999905,17.64999962
2017/3/15,140.4600067,4.550000191,17.70999908,75.69000244,21.73999977,10.90999985,20.89999962,46.25,2,14.5,5.309999943,643.9500122,201.2100067,125.4499969,62.5,41.68000031,18.95000076,19.88999939,17.79999924,53.75,24.95999908,24.82999992,32.88999939,45.15999985,16.95000076,32.86000061,9.600000381,14.14999962,44.63999939,29.85000038,18.96999931,21.60000038,11.5,16.45000076,11.10000038,52.09999847,21.95000076,34.63000107,56.09000015,132.1000061,236.2799988,42.49000168,71.80000305,4.449999809,9.899999619,24.56999969,3.5,30.86000061,4.300000191,17.64999962
2017/3/16,140.6900024,4.449999809,17.48999977,73.90000153,21.61000061,10.73999977,20.75,46.42499924,2,14.55000019,5.349999905,642.4799805,204.0500031,124.25,62.24000168,41.79999924,19.60000038,19.89999962,17.70000076,52.97999954,24.93000031,24.70000076,33.09999847,45.24000168,16.95000076,32.61000061,10.19999981,13.80000019,44.90999985,29.29999924,19.12999916,21.75,11.69999981,16.5,11.39999962,52.45000076,21.25,34.43000031,55.86999893,132.0099945,235.6699982,42.66999817,72.59999847,4.679999828,10.19999981,24.92000008,3.700000048,32.04000092,4.239999771,17.79999924
2017/3/17,139.9900055,4.550000191,17.45000076,72.81999969,17.57999992,10.56000042,20.75,47.34999847,1.899999976,14.64999962,5.429999828,645.0999756,202.7400055,127.1500015,63.20000076,42.15000153,19.37999916,20.05999947,17.64999962,52.63999939,24.97999954,24.81999969,33.70000076,45.95999908,17.10000038,33.20999908,10.25,13.64999962,45.38999939,29.64999962,19.20000076,21.89999962,11.44999981,16.89999962,11.64999962,53.79999924,21.04999924,34.31999969,56.52999878,131.6900024,235.9900055,43.06000137,73.69999695,4.889999866,10.69999981,25.18000031,4.199999809,33.18000031,4.340000153,17.95000076
2017/3/20,141.4600067,4.400000095,17.69000053,72.09999847,16.81999969,10.06999969,20.79999924,46.42499924,1.899999976,13.44999981,5.480000019,645.4500122,202.7899933,125.4499969,62.54000092,42.95000076,19.45999908,20.35000038,17.60000038,51.88999939,24.97999954,24.71999931,33.81000137,46,17.20000076,32.88999939,10.30000019,13.80000019,43.97999954,29.39999962,19.12999916,21.64999962,12.14999962,16.70000076,11.44999981,53.95000076,21.45000076,34.38000107,56,131.8099976,235.1699982,42.29000092,73.25,4.829999924,10.77999973,25.19000053,3.799999952,32.61999893,4.579999924,17.45000076
2017/3/21,139.8399963,4.300000191,17.22999954,69.55999756,16.77000046,9.130000114,20.20000076,44,1.899999976,12.80000019,5.21999979,638.8300171,194.6999969,122.1500015,61.56999969,42.59999847,19.25,20.43000031,17.45000076,50.61999893,24.96999931,24.03000069,33.18999863,45.83000183,16.60000038,32.04000092,10.30000019,13.25,40.47999954,28.70000076,19.34000015,21.64999962,11.69999981,16.89999962,11.30000019,53.54999924,21.04999924,34.25,54.63999939,129.8099976,233.4700012,40.20000076,71.94999695,4.659999847,10.61999989,25.20000076,3.799999952,35.38000107,4.570000172,17.10000038
2017/3/22,141.4199982,4.449999809,17.46999931,70.09999847,16.94000053,9.380000114,19.85000038,43.09999847,1.929999948,12.39999962,5.099999905,638.789978,185.7599945,122.3000031,61.58000183,42.34999847,19.36000061,19.95000076,17.54999924,50.24000168,24.97999954,24.06999969,33.52999878,45.97999954,16.64999962,32.56999969,10.05000019,13.60000038,39.90999985,28.75,19.02000046,21.95000076,11.60000038,17,11.5,53.70000076,21.10000038,34.47000122,54.36999893,130.6900024,234.4299927,39.65999985,70.5,4.579999924,10.81000042,25.11000061,3.900000095,34.74000168,4.699999809,16.75
2017/3/23,140.9199982,4.199999809,17.45999908,68.26999664,17.79000092,9.220000267,20.20000076,43.79999924,1.929999948,13.19999981,5.199999809,640.5100098,185.3699951,122.5999985,61.36999893,41.84999847,19.52000046,19.25,17.5,50.50999832,24.89999962,24.04999924,33.52000046,46.31999969,16.95000076,33.25,10.30000019,13.80000019,41.00999832,28.70000076,19.04000092,22.04999924,11.69999981,17.95000076,11.60000038,54.84999847,18.95000076,34.29000092,54.68999863,130.3600006,234.0399933,39.90999985,70.84999847,4.619999886,10.77999973,25.15999985,3.700000048,35.18000031,4.71999979,17.29999924
2017/3/24,140.6399994,4.300000191,17.45999908,68.51999664,18.32999992,9.460000038,20.29999924,44.09999847,1.75,13.10000038,5.099999905,637.4400024,189.4199982,121,61.11000061,42.40000153,19.62000084,19.71999931,17.60000038,50.22000122,24.84000015,24.09000015,33.40000153,46.31000137,17.14999962,32.50999832,10,14,40.84999847,28.04999924,19.38999939,22.14999962,12.10000038,18,11.64999962,53.04999924,19,34,54.45000076,130.6300049,233.3999939,39.84999847,70.69999695,4.730000019,10.72000027,25.60000038,3.700000048,34.56000137,4.599999905,17.20000076
2017/3/27,140.8800049,4.25,17.46999931,70.36000061,18.35000038,9.390000343,20.75,43.95000076,1.899999976,13.05000019,5.090000153,635.6900024,188.0800018,118.6999969,60.93999863,42,19.61000061,19.75,17.60000038,49.38000107,24.87000084,24.05999947,33.43000031,46.34000015,17.60000038,32.74000168,10.10000038,14,40.79000092,27.85000038,19.81999969,22.10000038,11.94999981,17.79999924,11.60000038,54.25,19.25,34.18000031,54.25999832,130.8399963,231.7700043,39.74000168,70.90000153,4.650000095,10.89000034,25.20000076,3.799999952,33.45999908,4.679999828,17.35000038
2017/3/28,143.8000031,4.25,17.45000076,72.29000092,18.64999962,9.300000191,20.95000076,44.70000076,1.899999976,13.05000019,5.289999962,626.9000244,190.3800049,119.4000015,62.45999908,42.29999924,19.57999992,19.23999977,17.85000038,49.95999908,24.84000015,24.30999947,33.52999878,46.65999985,17.39999962,33.47000122,10.10000038,13.94999981,41.81999969,28.39999962,19.75,22,12.10000038,18,11.80000019,54.25,19.79999924,34.15999985,54.65999985,131.6399994,233.8099976,40.25999832,71.84999847,4.710000038,10.82999992,25.54000092,3.799999952,33.90000153,4.659999847,17.75
2017/3/29,144.1199951,4.25,17.48999977,71.45999908,18.59000015,9.109999657,20.70000076,44.29999924,1.899999976,13.05000019,5.409999847,625.0999756,192.3600006,119.8000031,62.61999893,42.95000076,19.97999954,19.17000008,18,49.68000031,24.87999916,24.39999962,33.65000153,46.77999878,17.25,33.52999878,10.14999962,13.80000019,41.72999954,29.75,19.92000008,22.29999924,12.35000038,18.75,12,55.15000153,19.89999962,34.33000183,54.86999893,132.25,233.4299927,40.16999817,72,4.829999924,10.85000038,25.10000038,4,33.08000183,4.71999979,18.25
2017/3/30,143.9299927,4.25,17.26000023,71.51000214,18.62000084,9.079999924,20.89999962,45.59999847,1.879999995,13.55000019,5.150000095,626.460022,200.1399994,118.25,62.93000031,43.04999924,20,19.20999908,18.04999924,50.72000122,24.87000084,24.63999939,33.70000076,47.15999985,17.04999924,33.93999863,10.25,14.44999981,42.52000046,29.79999924,20.21999931,21.89999962,12.5,19.04999924,12.10000038,55.79999924,20.29999924,34.34999847,55.40999985,132.4700012,234.8899994,41.29999924,72.5,4.820000172,10.80000019,25.04999924,4,33.43999863,4.599999905,18.39999962
2017/3/31,143.6600037,4.25,17.5,72.66999817,18.45999908,8.93999958,20.70000076,44.95000076,1.899999976,13.35000038,4.989999771,624.4699707,199.4100037,117.3000031,63.36000061,43.04999924,20.06999969,19.29000092,18.04999924,50.41999817,24.84000015,24.65999985,33.56999969,47.36000061,17.14999962,34.70999908,10.19999981,14.5,42.40999985,29.5,20.20000076,22.20000076,12.5,19.10000038,11.94999981,55.5,20.5,34.20999908,55.81000137,132.3800049,233.8099976,40.99000168,72.65000153,4.789999962,10.72000027,25.02000046,3.700000048,33.5,4.659999847,18.29999924
2017/4/3,143.6999969,4.400000095,17.04999924,70.12999725,18.27000046,8.880000114,20.20000076,44.82500076,1.879999995,13.19999981,5.170000076,633.0499878,197,113.3499985,63.18000031,43.04999924,20.67000008,19.90999985,18.20000076,49.72000122,24.87000084,24.40999985,33.75999832,45.95999908,16.45000076,33.66999817,10.10000038,14.19999981,41.75,29.20000076,19.79000092,22.14999962,12.35000038,18.29999924,11.60000038,53.84999847,20.60000038,34.24000168,54.70000076,132.3000031,233.8000031,40.86000061,70.5,4.760000229,10.35000038,25.17000008,4,34.22000122,5.010000229,17.35000038
2017/4/4,144.7700043,4.5,16.72999954,68.12999725,21.95000076,8.81000042,19.95000076,44.59999847,1.75,13.25,5.119999886,636.5599976,193.7100067,113.3499985,63.49000168,43.29999924,21.20000076,19.48999977,18.20000076,49.33000183,24.88999939,24.37999916,34.13999939,46.04999924,16,33.93000031,10.19999981,14.30000019,41.75,28.45000076,19.81999969,22.10000038,12.10000038,18.35000038,11.60000038,55.04999924,20.25,34.34000015,54.45000076,132.5099945,236.1100006,40.93000031,70.90000153,4.760000229,10.31999969,25.18000031,4,34.04000092,4.929999828,16.75
2017/4/5,144.0200043,4.599999905,16.85000038,66.55000305,20.18000031,8.479999542,19.89999962,44.17499924,1.75,13.19999981,4.989999771,632.9400024,186,113.1500015,63.41999817,42.75,20.85000038,19.04000092,18.10000038,49.25999832,24.90999985,24.07999992,33.81000137,45.54999924,15.44999981,33.84999847,10,14.25,41.27000046,27.89999962,19.79999924,22.10000038,11.89999962,18.60000038,12.05000019,53.59999847,20.14999962,34.18999863,54.02999878,131.9700012,233.8000031,40.36000061,70.34999847,4.71999979,9.920000076,25.02000046,3.900000095,35.41999817,4.949999809,16.10000038
2017/4/6,143.6600037,4.599999905,16.75,66.62000275,19.25,8.489999771,20.54999924,44.5,1.799999952,13.10000038,4.989999771,637.4899902,188.8999939,113.8499985,63.93999863,43,20.77000046,19.29000092,18.14999962,49.81999969,24.93000031,24.21999931,34.15999985,45.77999878,14.80000019,34.72000122,10.05000019,14.5,41.72000122,28.70000076,19.87999916,22.04999924,12.25,19,12.10000038,54.09999847,19.89999962,34.11000061,54.33000183,132.0399933,233.6399994,40.40000153,71.30000305,4.75,10.26000023,25.11000061,3.900000095,35.15999985,4.96999979,16.79999924
2017/4/7,143.3399963,4.650000095,16.77000046,66.84999847,18.87999916,8.539999962,20.25,44.27500153,1.779999971,13.10000038,4.920000076,636.8900146,193.9900055,114.8499985,63.41999817,43.59999847,20.60000038,19.06999969,17.95000076,49.52999878,24.95999908,24.20000076,33.90999985,45.70999908,14.64999962,34.79000092,10.19999981,14.39999962,41.63999939,28.64999962,20.18000031,22.04999924,12.55000019,19.25,12.30000019,54.29999924,19.95000076,34.09999847,54.45000076,131.9700012,232.6199951,40.41999817,71.44999695,4.800000191,10.06000042,25.39999962,4.099999905,34.31999969,4.960000038,16.79999924
2017/4/10,143.1699982,4.599999905,16.53000069,67.19999695,18.87000084,8.460000038,20.29999924,44.09999847,1.75,13,4.880000114,630.4699707,192.3399963,115.9499969,62.59999847,43.75,21.12999916,19.04000092,17.95000076,49.50999832,25.12000084,24.22999954,34.06000137,45.97999954,14.60000038,35.38000107,10.25,14.5,41.16999817,28.75,20.26000023,21.89999962,12.94999981,19,12.19999981,53.65000153,20.14999962,34.04000092,55.00999832,132.0200043,233.6600037,40.20999908,71.69999695,4.929999828,9.949999809,25.05999947,4,34.77999878,4.800000191,17.10000038
2017/4/11,141.6300049,4.5,16.22999954,67.51000214,15.30000019,8.430000305,21.60000038,44.72499847,1.700000048,13.10000038,4.929999828,631.4099731,196.1100006,116.4000015,63.02000046,44.15000153,21.22999954,19.18000031,18,47.29000092,25.03000069,24.20999908,33.99000168,46.45000076,14.55000019,36.13999939,10.30000019,14.5,42.00999832,29.04999924,20.45999908,22.10000038,13.10000038,18.70000076,12.25,55.09999847,20.25,33.93000031,55.22999954,131.4499969,234.3500061,40.61999893,72.40000153,4.949999809,9.829999924,24.81999969,4.099999905,35.13999939,4.760000229,17.39999962
2017/4/12,141.8000031,4.5,16.11000061,66.55000305,16.19000053,8.359999657,21.39999962,44.07500076,1.700000048,13,4.880000114,640,193.6900024,114.25,62.20999908,44.5,20.61000061,19.27000046,17.79999924,46.38999939,25,23.96999931,34.27000046,46.49000168,14.5,34.70999908,9.899999619,14.5,41.61999893,28.64999962,20.75,22.10000038,13.14999962,18.54999924,12.25,53.90000153,19.54999924,33.91999817,54.24000168,130.9199982,233.3500061,40.11000061,70.90000153,4.809999943,9.470000267,24.97999954,4.5,35.06000137,4.809999943,17.25
2017/4/13,141.0500031,4.550000191,16.15999985,67.18000031,15.55000019,8.460000038,21.04999924,43.25,1.700000048,12.60000038,4.869999886,636.5499878,192.5599976,112.3499985,61.66999817,43.5,20.89999962,19.42000008,17.95000076,45.70000076,25.07999992,23.82999992,34.33000183,45.70000076,15.10000038,33.61999893,9.899999619,14.5,40.52000046,28.20000076,20.93000031,21.89999962,12.69999981,18.64999962,11.94999981,53.79999924,19.29999924,33.88000107,53.52000046,130.3999939,230.6300049,39.20000076,70.19999695,4.760000229,9.640000343,24.93000031,4.5,34.25999832,4.789999962,16.89999962
2017/4/17,141.8300018,4.550000191,16.04000092,67.26999664,15.57999992,8.340000153,21.70000076,44.34999847,1.700000048,12.25,4.739999771,639.8200073,194.1300049,114.3000031,61.84999847,44.40000153,20.93000031,19.68000031,18.10000038,46.15000153,25.04000092,24.13999939,34.43999863,46.11000061,14.89999962,34.36000061,10.05000019,14.55000019,41.09999847,28.29999924,21.34000015,22,12.75,19.79999924,12.05000019,54.95000076,19.5,34,54.13000107,131.4799957,234.5599976,40.04999924,71.30000305,4.800000191,9.670000076,24.93000031,4.699999809,34.36000061,4.880000114,16.85000038
2017/4/18,141.1999969,4.449999809,15.93000031,66.16000366,15.75,7.929999828,21.45000076,44.22499847,1.649999976,12.25,4.690000057,635.8699951,195.9700012,114.4000015,61.61000061,44.09999847,20.62999916,20.13999939,17.89999962,45.47000122,25.09000015,24.09000015,34.02000046,46.15999985,14.89999962,34.52999878,10.19999981,14.69999981,41.13000107,27.35000038,21.53000069,22,12.94999981,19.75,12.10000038,55.5,19.35000038,33.84000015,54.34000015,131.2799988,233.9100037,40.02999878,71,4.800000191,9.840000153,24.75,4.599999905,35.29999924,4.900000095,16.5
2017/4/19,140.6799927,4.5,15.67000008,67.58000183,15.82999992,8.050000191,21.29999924,44.54999924,1.600000024,12.94999981,4.670000076,653.7800293,197.4199982,115.3000031,62.20999908,44.34999847,21.14999962,20.28000069,17.95000076,46.61000061,25.03000069,24.13999939,33.84999847,46.47999954,14.89999962,34.84000015,10.14999962,14.94999981,41.29000092,27.75,21.80999947,21.79999924,13,19.79999924,12.10000038,55.84999847,19.20000076,33.61000061,54.68000031,131.4900055,233.2100067,40.20000076,71.15000153,4.75,9.800000191,24.79999924,4.699999809,34.90000153,4.900000095,16.85000038
2017/4/20,142.4400024,4.400000095,15.61999989,69.08999634,15.89000034,8.399999619,21.95000076,46.875,1.649999976,12.55000019,4.929999828,663.0999756,205.0599976,117.4000015,62.90000153,44.59999847,21.12000084,20.71999931,18.10000038,46.38000107,25.04000092,24.39999962,32.52999878,46.59999847,14.94999981,35.93999863,10.25,15.14999962,42.16999817,28.45000076,21.53000069,22,13.25,19.95000076,12.35000038,56.34999847,19.89999962,33.74000168,55.45000076,132.5899963,234.9499969,41.95999908,72.5,4.760000229,9.970000267,24.78000069,4.800000191,34.41999817,5.079999924,17.79999924
2017/4/21,142.2700043,3.849999905,15.56999969,69.23999786,16.01000023,8.25,22.10000038,49.40000153,1.600000024,12.5,4.739999771,664.5,206.4700012,116,63.02999878,43.84999847,20.59000015,20.87999916,18.39999962,45.93999863,25.02000046,24.36000061,32.18000031,46.52999878,14.55000019,35.45999908,10.5,14.64999962,42.56000137,28.5,21.35000038,22.25,13,20.10000038,12.25,55.5,19.89999962,33.63999939,55.63999939,132.5599976,233.7299957,42.52999878,73.65000153,4.760000229,9.899999619,24.80999947,4.599999905,35.40000153,4.769999981,18.20000076
2017/4/24,143.6399994,4,15.85000038,69.68000031,15.72000027,8.350000381,22.14999962,49.90000153,1.700000048,13.19999981,4.829999924,676.0100098,203.2899933,119.5,64.38999939,43.95000076,21.14999962,20.69000053,18.39999962,46.88999939,25.09000015,24.69000053,32.04999924,47.33000183,14.89999962,36.5,10.55000019,14.44999981,43.52999878,28.29999924,21.62000084,22.39999962,13.69999981,19.95000076,12.60000038,55.04999924,20.20000076,33.74000168,56.59999847,134.1600037,239.3800049,43.97000122,73.90000153,4.75,10.02999973,25.03000069,4.699999809,33.79999924,4.900000095,18.39999962
2017/4/25,144.5299988,4,16.36000061,70.16000366,15.86999989,8.81000042,22.60000038,49.5,1.700000048,12.89999962,4.840000153,675.8599854,203.1499939,118.75,64.70999908,44.65000153,21.19000053,20.79000092,18.10000038,48.31999969,25.04999924,24.88999939,32.81000137,47.70000076,17.45000076,36.59999847,10.64999962,14.64999962,44.16999817,27.85000038,21.90999985,22.45000076,13,20.29999924,12.64999962,54.04999924,19.95000076,33.75999832,57.13000107,135.1300049,251.9199982,44.61000061,72.5,4.71999979,10.18000031,25.09000015,4.699999809,32.45999908,4.900000095,18.35000038
2017/4/26,143.6799927,3.900000095,16.57999992,70.20999908,16.04000092,8.670000076,22.45000076,49.375,1.700000048,13.35000038,4.840000153,678.1300049,206.6300049,121.0999985,65.05000305,44.90000153,20.84000015,21.60000038,17.60000038,47.63999939,25.10000038,24.87100029,33.00999832,47.95999908,17.64999962,36.63999939,10.55000019,15.05000019,44.84000015,26.35000038,22.19000053,22.35000038,12.89999962,20.45000076,12.75,55.54999924,20.04999924,33.84999847,57.33000183,134.9400024,256.9100037,45.16999817,73.05000305,4.659999847,9.960000038,25.12000084,4.699999809,32.24000168,5.03000021,18.35000038
2017/4/27,143.7899933,3.900000095,16.51000023,72.33999634,16.39999962,8.699999809,22,48.59999847,1.700000048,13.55000019,4.860000134,681.3400269,205.8999939,120.6500015,64.73999786,44.90000153,20.60000038,22.60000038,17.14999962,48.18999863,25.14999962,24.86000061,33.06000137,48.08000183,18.10000038,36.36999893,10.80000019,15.30000019,43.11000061,25.89999962,22.20000076,22.25,13.05000019,21.25,12.75,51.40000153,20.39999962,33.86000061,57.79999924,135.75,253.9100037,44.13000107,74.65000153,4.630000114,10.01000023,25.07999992,4.599999905,32.18000031,4.980000019,18.14999962
2017/4/28,143.6499939,3.700000048,16.37999916,73.55999756,16.04999924,8.670000076,21.70000076,48.02500153,1.830000043,13.60000038,4.769999981,681.8599854,203.25,118,64.16000366,45,21.02000046,22.21999931,17.20000076,47.75,25.18000031,24.70999908,33.40999985,47.70999908,18.04999924,36.13999939,10.75,14.64999962,41.20000076,26,21.92000008,22.29999924,12.75,20.10000038,12.55000019,53.45000076,20.29999924,33.91999817,57.09000015,135.9900055,251.7100067,43.25,73.25,4.590000153,10,24.92000008,6,31.86000061,4.880000114,17.95000076
2017/5/1,146.5800018,3.799999952,16.67000008,74.48999786,16.18000031,8.760000229,21.85000038,48.52500153,1.75,13.75,4.829999924,682.2399902,206.8099976,118.6500015,63.79999924,44.95000076,20.44000053,22.13999939,17.35000038,49.06999969,25.21999931,24.79000092,33.31000137,47.81000137,18.14999962,36.52000046,10.94999981,14.44999981,42.06000137,25.64999962,22.11000061,22.39999962,12.80000019,19.5,12.60000038,54.5,19.89999962,33.77999878,57.20000076,137.1999969,250.3300018,43.88000107,73.65000153,4.670000076,10.10999966,24.98999977,7.300000191,31.21999931,4.929999828,17.89999962
2017/5/2,147.5099945,3.599999905,16.45000076,68.62999725,15.39999962,7.360000134,21.5,48.22499847,1.700000048,13.64999962,4.699999809,678.5800171,219.3300018,118,65.91000366,44,21.06999969,22.22999954,17.70000076,49.13000107,25.23999977,24.62999916,33.50999832,48.63999939,17.54999924,36.00999832,10.44999981,13.75,41.93000031,25.70000076,21.87999916,22.45000076,12.80000019,20.10000038,12.75,51.45000076,19.10000038,33.61000061,56.91999817,137.4299927,247.9900055,43.5,73.15000153,4.679999828,10.13000011,25.02000046,5.5,31.60000038,4.96999979,18.45000076
2017/5/3,147.0599976,3.549999952,17.04000092,70.15000153,15.21000004,7.730000019,20.79999924,48.47499847,1.75,13.39999962,4.5,672.5499878,216.0500031,116.3499985,67.08999634,43.33000183,21.09000015,22.79999924,17.85000038,51.25999832,25.21999931,24.59000015,33.25999832,49.08000183,17,36.58000183,10.30000019,13.44999981,42.52999878,25.5,21.70999908,22.60000038,12.85000038,21,12.39999962,50.09999847,18.95000076,33.47000122,56.56999969,136.9900055,248.6799927,43.58000183,73.05000305,4.610000134,10.39000034,25.05999947,5.300000191,32.24000168,4.860000134,18.5
2017/5/4,146.5299988,3.599999905,17.40999985,70.05999756,15.52999973,7.349999905,20.10000038,48.34999847,1.799999952,16.45000076,4.489999771,664.5499878,217.6699982,127.4499969,62.59000015,41.20000076,20.95000076,21.95000076,17.60000038,52.70000076,25.21999931,24.62999916,33.50999832,49.47999954,16.64999962,35.90000153,10.14999962,12.89999962,42.22000122,25.35000038,21.80999947,22.60000038,12.69999981,21.14999962,12.5,48.40000153,18.79999924,33.45000076,56.36999893,137.0399933,248.3800049,43.58000183,72.80000305,4.429999828,10.85999966,24.86000061,4.699999809,31.47999954,4.869999886,16.97999954
2017/5/5,148.9600067,3.5,17.39999962,70.98000336,15.60000038,7.179999828,20.75,48.52500153,1.850000024,16.85000038,4.570000172,676,215.6199951,126.3499985,63.06999969,40,21.20000076,22.29999924,17.54999924,52.45000076,25.21999931,24.84000015,33.5,49.68000031,16.29999924,37.29000092,10.5,13.10000038,41.15999985,25.35000038,22.01000023,22.70000076,12.94999981,21,13.89999962,48.40000153,19.04999924,33.47999954,56.34000015,137.5399933,246.4199982,43.38000107,72.94999695,4.5,11.32999992,24.95999908,4.699999809,32.34000015,4.949999809,17.25
2017/5/8,153.0099945,3.75,16.87000084,70.86000061,15.47000027,6.960000038,21.04999924,48.59999847,1.950000048,17,4.579999924,668.3800049,215.0500031,126.25,61.99000168,40.75,21.03000069,22.21999931,17.60000038,52.77000046,25.22999954,24.79999924,33.24000168,50.5,15.19999981,38.09000015,10.64999962,13.05000019,40.77999878,25.14999962,21.79999924,22.75,12.94999981,22.39999962,13.94999981,49,18.70000076,33.45000076,56.09999847,137.8399963,246.1900024,43.29000092,73.65000153,4.5,11.52000046,24.95000076,5.599999905,34.38000107,4.820000172,16.95000076
2017/5/9,153.9900055,3.950000048,16.87000084,71.44000244,12.81000042,7.019999981,20.89999962,48.29999924,1.950000048,16.89999962,4.460000038,661.9099731,217.5599976,124.5500031,62.56999969,41.54999924,21.12000084,22.48999977,18.10000038,53.68000031,25.22999954,24.78000069,33.72000122,50.65999985,15.85000038,38.22000122,10.89999962,12.94999981,40.74000168,25.5,21.73999977,22.79999924,13.5,21.39999962,13.94999981,49.84999847,18.39999962,33.38000107,56,138.3200073,243.0599976,43.13999939,73.34999847,4.590000153,11.53999996,24.95000076,5.400000095,33.13999939,4.75,17.14999962
